quote_id,collection_date,advance_days,travel_date,origin,destination,airline,base_fare,taxes,total_fare
11779,2026-08-17,15,2026-09-01,DEL,BOM,Akasa Air,6715.45,1524.36,8239.81
11780,2026-08-17,15,2026-09-01,DEL,BOM,Akasa Air,6216.04,1411.0,7627.04
11781,2026-08-17,30,2026-09-16,DEL,BOM,IndiGo,6110.19,1386.98,7497.17
11782,2026-08-17,30,2026-09-16,DEL,BOM,IndiGo,6115.71,1388.23,7503.94
11783,2026-08-17,30,2026-09-16,DEL,BOM,IndiGo,5860.55,1330.31,7190.86
11784,2026-08-17,30,2026-09-16,DEL,BOM,Air India,6511.35,1478.04,7989.39
11785,2026-08-17,30,2026-09-16,DEL,BOM,Air India,6826.11,1549.48,8375.59
11786,2026-08-17,30,2026-09-16,DEL,BOM,SpiceJet,5832.27,1323.89,7156.16
11787,2026-08-17,30,2026-09-16,DEL,BOM,SpiceJet,4958.2,1125.48,6083.68
11788,2026-08-17,30,2026-09-16,DEL,BOM,Akasa Air,5093.97,1156.3,6250.27
11789,2026-08-17,30,2026-09-16,DEL,BOM,Akasa Air,5702.02,1294.32,6996.34
11790,2026-08-17,30,2026-09-16,DEL,BOM,Akasa Air,5093.13,1156.11,6249.24
11791,2026-08-17,45,2026-10-01,DEL,BOM,IndiGo,4278.04,971.09,5249.13
11792,2026-08-17,45,2026-10-01,DEL,BOM,IndiGo,4280.23,971.58,5251.81
11793,2026-08-17,45,2026-10-01,DEL,BOM,Air India,5512.52,1251.31,6763.83
11794,2026-08-17,45,2026-10-01,DEL,BOM,Air India,5122.95,1162.88,6285.83
11795,2026-08-17,45,2026-10-01,DEL,BOM,Air India,5136.9,1166.05,6302.95
11796,2026-08-17,45,2026-10-01,DEL,BOM,Air India,5435.78,1233.89,6669.67
11797,2026-08-17,45,2026-10-01,DEL,BOM,SpiceJet,4375.39,993.19,5368.58
11798,2026-08-17,45,2026-10-01,DEL,BOM,SpiceJet,4979.09,1130.22,6109.31
11799,2026-08-17,45,2026-10-01,DEL,BOM,SpiceJet,4155.33,943.23,5098.56
11800,2026-08-17,45,2026-10-01,DEL,BOM,SpiceJet,4337.67,984.62,5322.29
11801,2026-08-17,45,2026-10-01,DEL,BOM,Akasa Air,4736.8,1075.23,5812.03
11802,2026-08-17,45,2026-10-01,DEL,BOM,Akasa Air,4450.92,1010.33,5461.25
11803,2026-08-17,45,2026-10-01,DEL,BOM,Akasa Air,4398.21,998.37,5396.58
11804,2026-08-17,1,2026-08-18,DEL,BLR,IndiGo,9685.22,2198.49,11883.71
11805,2026-08-17,1,2026-08-18,DEL,BLR,IndiGo,11509.25,2612.53,14121.78
11806,2026-08-17,1,2026-08-18,DEL,BLR,Air India,12100.96,2746.84,14847.8
11807,2026-08-17,1,2026-08-18,DEL,BLR,Air India,12840.76,2914.77,15755.53
11808,2026-08-17,1,2026-08-18,DEL,BLR,SpiceJet,10600.04,2406.14,13006.18
11809,2026-08-17,1,2026-08-18,DEL,BLR,SpiceJet,9796.9,2223.84,12020.74
11810,2026-08-17,1,2026-08-18,DEL,BLR,SpiceJet,9367.57,2126.38,11493.95
11811,2026-08-17,1,2026-08-18,DEL,BLR,Akasa Air,9956.91,2260.16,12217.07
11812,2026-08-17,1,2026-08-18,DEL,BLR,Akasa Air,9480.59,2152.04,11632.63
11813,2026-08-17,7,2026-08-24,DEL,BLR,IndiGo,8804.68,1998.61,10803.29
11814,2026-08-17,7,2026-08-24,DEL,BLR,IndiGo,7460.91,1693.58,9154.49
11815,2026-08-17,7,2026-08-24,DEL,BLR,IndiGo,8680.87,1970.5,10651.37
11816,2026-08-17,7,2026-08-24,DEL,BLR,Air India,10220.91,2320.09,12541.0
11817,2026-08-17,7,2026-08-24,DEL,BLR,Air India,8747.81,1985.7,10733.51
11818,2026-08-17,7,2026-08-24,DEL,BLR,Air India,8685.26,1971.5,10656.76
11819,2026-08-17,7,2026-08-24,DEL,BLR,Air India,8664.93,1966.88,10631.81
11820,2026-08-17,7,2026-08-24,DEL,BLR,SpiceJet,7199.7,1634.29,8833.99
11821,2026-08-17,7,2026-08-24,DEL,BLR,SpiceJet,8505.33,1930.66,10435.99
11822,2026-08-17,7,2026-08-24,DEL,BLR,SpiceJet,7441.63,1689.21,9130.84
11823,2026-08-17,7,2026-08-24,DEL,BLR,Akasa Air,7719.95,1752.38,9472.33
11824,2026-08-17,7,2026-08-24,DEL,BLR,Akasa Air,8570.3,1945.41,10515.71
11825,2026-08-17,7,2026-08-24,DEL,BLR,Akasa Air,7706.31,1749.29,9455.6
11826,2026-08-17,7,2026-08-24,DEL,BLR,Akasa Air,8404.26,1907.72,10311.98
11827,2026-08-17,15,2026-09-01,DEL,BLR,IndiGo,6594.58,1496.93,8091.51
11828,2026-08-17,15,2026-09-01,DEL,BLR,IndiGo,7099.07,1611.45,8710.52
11829,2026-08-17,15,2026-09-01,DEL,BLR,IndiGo,7262.56,1648.56,8911.12
11830,2026-08-17,15,2026-09-01,DEL,BLR,IndiGo,6512.98,1478.41,7991.39
11831,2026-08-17,15,2026-09-01,DEL,BLR,Air India,8363.68,1898.51,10262.19
11832,2026-08-17,15,2026-09-01,DEL,BLR,Air India,6921.26,1571.08,8492.34
11833,2026-08-17,15,2026-09-01,DEL,BLR,Air India,7181.09,1630.06,8811.15
11834,2026-08-17,15,2026-09-01,DEL,BLR,SpiceJet,7081.02,1607.35,8688.37
11835,2026-08-17,15,2026-09-01,DEL,BLR,SpiceJet,7040.65,1598.18,8638.83
11836,2026-08-17,15,2026-09-01,DEL,BLR,SpiceJet,6129.74,1391.41,7521.15
11837,2026-08-17,15,2026-09-01,DEL,BLR,Akasa Air,6081.56,1380.48,7462.04
11838,2026-08-17,15,2026-09-01,DEL,BLR,Akasa Air,6085.7,1381.42,7467.12
11839,2026-08-17,30,2026-09-16,DEL,BLR,IndiGo,5459.68,1239.32,6699.0
11840,2026-08-17,30,2026-09-16,DEL,BLR,IndiGo,6267.66,1422.72,7690.38
11841,2026-08-17,30,2026-09-16,DEL,BLR,IndiGo,5547.06,1259.15,6806.21
11842,2026-08-17,30,2026-09-16,DEL,BLR,IndiGo,5582.12,1267.11,6849.23
11843,2026-08-17,30,2026-09-16,DEL,BLR,Air India,6780.19,1539.06,8319.25
11844,2026-08-17,30,2026-09-16,DEL,BLR,Air India,6245.05,1417.59,7662.64
11845,2026-08-17,30,2026-09-16,DEL,BLR,Air India,6141.26,1394.03,7535.29
11846,2026-08-17,30,2026-09-16,DEL,BLR,Air India,6860.86,1557.37,8418.23
11847,2026-08-17,30,2026-09-16,DEL,BLR,SpiceJet,5966.24,1354.3,7320.54
11848,2026-08-17,30,2026-09-16,DEL,BLR,SpiceJet,5266.04,1195.36,6461.4
11849,2026-08-17,30,2026-09-16,DEL,BLR,SpiceJet,5234.85,1188.28,6423.13
11850,2026-08-17,30,2026-09-16,DEL,BLR,SpiceJet,5158.99,1171.06,6330.05
11851,2026-08-17,30,2026-09-16,DEL,BLR,Akasa Air,5457.31,1238.77,6696.08
11852,2026-08-17,30,2026-09-16,DEL,BLR,Akasa Air,5340.09,1212.17,6552.26
11853,2026-08-17,45,2026-10-01,DEL,BLR,IndiGo,4636.98,1052.56,5689.54
11854,2026-08-17,45,2026-10-01,DEL,BLR,IndiGo,4385.67,995.52,5381.19
11855,2026-08-17,45,2026-10-01,DEL,BLR,IndiGo,5007.07,1136.57,6143.64
11856,2026-08-17,45,2026-10-01,DEL,BLR,IndiGo,4560.23,1035.14,5595.37
11857,2026-08-17,45,2026-10-01,DEL,BLR,Air India,5983.81,1358.29,7342.1
11858,2026-08-17,45,2026-10-01,DEL,BLR,Air India,5143.54,1167.55,6311.09
11859,2026-08-17,45,2026-10-01,DEL,BLR,Air India,5781.24,1312.3,7093.54
11860,2026-08-17,45,2026-10-01,DEL,BLR,SpiceJet,4456.67,1011.64,5468.31
11861,2026-08-17,45,2026-10-01,DEL,BLR,SpiceJet,4443.23,1008.58,5451.81
11862,2026-08-17,45,2026-10-01,DEL,BLR,Akasa Air,4595.55,1043.16,5638.71
11863,2026-08-17,45,2026-10-01,DEL,BLR,Akasa Air,5193.33,1178.86,6372.19
11864,2026-08-17,1,2026-08-18,BOM,BLR,IndiGo,7328.11,1663.44,8991.55
11865,2026-08-17,1,2026-08-18,BOM,BLR,IndiGo,7477.02,1697.24,9174.26
11866,2026-08-17,1,2026-08-18,BOM,BLR,Air India,8083.26,1834.85,9918.11
11867,2026-08-17,1,2026-08-18,BOM,BLR,Air India,9497.16,2155.8,11652.96
11868,2026-08-17,1,2026-08-18,BOM,BLR,Air India,8062.76,1830.2,9892.96
11869,2026-08-17,1,2026-08-18,BOM,BLR,SpiceJet,7175.14,1628.71,8803.85
11870,2026-08-17,1,2026-08-18,BOM,BLR,SpiceJet,7820.75,1775.26,9596.01
11871,2026-08-17,1,2026-08-18,BOM,BLR,Akasa Air,6840.74,1552.81,8393.55
11872,2026-08-17,1,2026-08-18,BOM,BLR,Akasa Air,7109.88,1613.9,8723.78
11873,2026-08-17,1,2026-08-18,BOM,BLR,Akasa Air,7063.17,1603.3,8666.47
11874,2026-08-17,7,2026-08-24,BOM,BLR,IndiGo,5872.17,1332.95,7205.12
11875,2026-08-17,7,2026-08-24,BOM,BLR,IndiGo,5731.41,1300.99,7032.4
11876,2026-08-17,7,2026-08-24,BOM,BLR,IndiGo,6670.97,1514.27,8185.24
11877,2026-08-17,7,2026-08-24,BOM,BLR,IndiGo,6305.58,1431.33,7736.91
11878,2026-08-17,7,2026-08-24,BOM,BLR,Air India,7398.9,1679.51,9078.41
11879,2026-08-17,7,2026-08-24,BOM,BLR,Air India,6416.46,1456.5,7872.96
11880,2026-08-17,7,2026-08-24,BOM,BLR,SpiceJet,6288.19,1427.38,7715.57
11881,2026-08-17,7,2026-08-24,BOM,BLR,SpiceJet,6177.46,1402.24,7579.7
11882,2026-08-17,7,2026-08-24,BOM,BLR,SpiceJet,5582.49,1267.19,6849.68
11883,2026-08-17,7,2026-08-24,BOM,BLR,Akasa Air,6456.45,1465.57,7922.02
11884,2026-08-17,7,2026-08-24,BOM,BLR,Akasa Air,6219.69,1411.83,7631.52
11885,2026-08-17,7,2026-08-24,BOM,BLR,Akasa Air,5573.05,1265.05,6838.1
11886,2026-08-17,15,2026-09-01,BOM,BLR,IndiGo,5451.1,1237.37,6688.47
11887,2026-08-17,15,2026-09-01,BOM,BLR,IndiGo,5155.85,1170.35,6326.2
11888,2026-08-17,15,2026-09-01,BOM,BLR,IndiGo,4713.71,1069.98,5783.69
11889,2026-08-17,15,2026-09-01,BOM,BLR,IndiGo,4726.84,1072.96,5799.8
11890,2026-08-17,15,2026-09-01,BOM,BLR,Air India,5281.13,1198.78,6479.91
11891,2026-08-17,15,2026-09-01,BOM,BLR,Air India,5411.54,1228.39,6639.93
11892,2026-08-17,15,2026-09-01,BOM,BLR,Air India,5080.31,1153.2,6233.51
11893,2026-08-17,15,2026-09-01,BOM,BLR,SpiceJet,4903.32,1113.02,6016.34
11894,2026-08-17,15,2026-09-01,BOM,BLR,SpiceJet,4950.51,1123.74,6074.25
11895,2026-08-17,15,2026-09-01,BOM,BLR,SpiceJet,4439.81,1007.81,5447.62
11896,2026-08-17,15,2026-09-01,BOM,BLR,SpiceJet,5051.57,1146.67,6198.24
11897,2026-08-17,15,2026-09-01,BOM,BLR,Akasa Air,4512.79,1024.37,5537.16
11898,2026-08-17,15,2026-09-01,BOM,BLR,Akasa Air,5321.51,1207.95,6529.46
11899,2026-08-17,15,2026-09-01,BOM,BLR,Akasa Air,4641.69,1053.63,5695.32
11900,2026-08-17,15,2026-09-01,BOM,BLR,Akasa Air,4746.41,1077.4,5823.81
11901,2026-08-17,30,2026-09-16,BOM,BLR,IndiGo,4078.99,925.9,5004.89
11902,2026-08-17,30,2026-09-16,BOM,BLR,IndiGo,3823.74,867.96,4691.7
11903,2026-08-17,30,2026-09-16,BOM,BLR,IndiGo,4002.92,908.64,4911.56
11904,2026-08-17,30,2026-09-16,BOM,BLR,IndiGo,3909.0,887.32,4796.32
11905,2026-08-17,30,2026-09-16,BOM,BLR,Air India,4408.69,1000.74,5409.43
11906,2026-08-17,30,2026-09-16,BOM,BLR,Air India,4548.2,1032.41,5580.61
11907,2026-08-17,30,2026-09-16,BOM,BLR,SpiceJet,3835.5,870.64,4706.14
11908,2026-08-17,30,2026-09-16,BOM,BLR,SpiceJet,3881.12,880.99,4762.11
11909,2026-08-17,30,2026-09-16,BOM,BLR,SpiceJet,3912.93,888.21,4801.14
11910,2026-08-17,30,2026-09-16,BOM,BLR,SpiceJet,3685.98,836.7,4522.68
11911,2026-08-17,30,2026-09-16,BOM,BLR,Akasa Air,3912.99,888.22,4801.21
11912,2026-08-17,30,2026-09-16,BOM,BLR,Akasa Air,4279.18,971.35,5250.53
11913,2026-08-17,30,2026-09-16,BOM,BLR,Akasa Air,3956.29,898.05,4854.34
11914,2026-08-17,45,2026-10-01,BOM,BLR,IndiGo,3368.19,764.56,4132.75
11915,2026-08-17,45,2026-10-01,BOM,BLR,IndiGo,3764.48,854.51,4618.99
11916,2026-08-17,45,2026-10-01,BOM,BLR,IndiGo,3405.35,772.99,4178.34
11917,2026-08-17,45,2026-10-01,BOM,BLR,Air India,3864.0,877.11,4741.11
11918,2026-08-17,45,2026-10-01,BOM,BLR,Air India,3813.87,865.72,4679.59
11919,2026-08-17,45,2026-10-01,BOM,BLR,Air India,3680.68,835.49,4516.17
11920,2026-08-17,45,2026-10-01,BOM,BLR,Air India,4143.51,940.55,5084.06
11921,2026-08-17,45,2026-10-01,BOM,BLR,SpiceJet,3695.96,838.96,4534.92
11922,2026-08-17,45,2026-10-01,BOM,BLR,SpiceJet,3308.04,750.91,4058.95
11923,2026-08-17,45,2026-10-01,BOM,BLR,SpiceJet,3237.98,735.0,3972.98
11924,2026-08-17,45,2026-10-01,BOM,BLR,Akasa Air,3840.11,871.68,4711.79
11925,2026-08-17,45,2026-10-01,BOM,BLR,Akasa Air,3196.02,725.48,3921.5
11926,2026-08-17,45,2026-10-01,BOM,BLR,Akasa Air,3430.87,778.79,4209.66
11927,2026-08-17,1,2026-08-18,DEL,CCU,IndiGo,8961.61,2034.23,10995.84
11928,2026-08-17,1,2026-08-18,DEL,CCU,IndiGo,8853.21,2009.62,10862.83
11929,2026-08-17,1,2026-08-18,DEL,CCU,Air India,11363.97,2579.55,13943.52
11930,2026-08-17,1,2026-08-18,DEL,CCU,Air India,10949.25,2485.41,13434.66
11931,2026-08-17,1,2026-08-18,DEL,CCU,SpiceJet,9756.65,2214.7,11971.35
11932,2026-08-17,1,2026-08-18,DEL,CCU,SpiceJet,8019.4,1820.35,9839.75
11933,2026-08-17,1,2026-08-18,DEL,CCU,SpiceJet,8458.95,1920.13,10379.08
11934,2026-08-17,1,2026-08-18,DEL,CCU,Akasa Air,8624.03,1957.6,10581.63
11935,2026-08-17,1,2026-08-18,DEL,CCU,Akasa Air,8766.3,1989.9,10756.2
11936,2026-08-17,1,2026-08-18,DEL,CCU,Akasa Air,8394.28,1905.45,10299.73
11937,2026-08-17,1,2026-08-18,DEL,CCU,Akasa Air,9701.63,2202.21,11903.84
11938,2026-08-17,7,2026-08-24,DEL,CCU,IndiGo,7683.8,1744.17,9427.97
11939,2026-08-17,7,2026-08-24,DEL,CCU,IndiGo,7562.65,1716.68,9279.33
11940,2026-08-17,7,2026-08-24,DEL,CCU,IndiGo,7794.15,1769.22,9563.37
11941,2026-08-17,7,2026-08-24,DEL,CCU,IndiGo,6833.98,1551.27,8385.25
11942,2026-08-17,7,2026-08-24,DEL,CCU,Air India,7510.56,1704.85,9215.41
11943,2026-08-17,7,2026-08-24,DEL,CCU,Air India,8844.97,2007.76,10852.73
11944,2026-08-17,7,2026-08-24,DEL,CCU,Air India,7430.8,1686.75,9117.55
11945,2026-08-17,7,2026-08-24,DEL,CCU,Air India,7871.78,1786.85,9658.63
11946,2026-08-17,7,2026-08-24,DEL,CCU,SpiceJet,7644.88,1735.34,9380.22
11947,2026-08-17,7,2026-08-24,DEL,CCU,SpiceJet,6811.77,1546.23,8358.0
11948,2026-08-17,7,2026-08-24,DEL,CCU,SpiceJet,7458.92,1693.13,9152.05
11949,2026-08-17,7,2026-08-24,DEL,CCU,SpiceJet,6778.97,1538.79,8317.76
11950,2026-08-17,7,2026-08-24,DEL,CCU,Akasa Air,6484.6,1471.97,7956.57
11951,2026-08-17,7,2026-08-24,DEL,CCU,Akasa Air,7937.57,1801.78,9739.35
11952,2026-08-17,7,2026-08-24,DEL,CCU,Akasa Air,7701.64,1748.23,9449.87
11953,2026-08-17,7,2026-08-24,DEL,CCU,Akasa Air,7403.95,1680.65,9084.6
11954,2026-08-17,15,2026-09-01,DEL,CCU,IndiGo,6347.12,1440.76,7787.88
11955,2026-08-17,15,2026-09-01,DEL,CCU,IndiGo,6615.9,1501.77,8117.67
11956,2026-08-17,15,2026-09-01,DEL,CCU,IndiGo,6185.17,1404.0,7589.17
11957,2026-08-17,15,2026-09-01,DEL,CCU,IndiGo,6567.46,1490.77,8058.23
11958,2026-08-17,15,2026-09-01,DEL,CCU,Air India,6378.61,1447.91,7826.52
11959,2026-08-17,15,2026-09-01,DEL,CCU,Air India,6504.38,1476.46,7980.84
11960,2026-08-17,15,2026-09-01,DEL,CCU,Air India,6490.24,1473.24,7963.48
11961,2026-08-17,15,2026-09-01,DEL,CCU,SpiceJet,6219.67,1411.83,7631.5
11962,2026-08-17,15,2026-09-01,DEL,CCU,SpiceJet,6134.02,1392.38,7526.4
11963,2026-08-17,15,2026-09-01,DEL,CCU,SpiceJet,6337.24,1438.51,7775.75
11964,2026-08-17,15,2026-09-01,DEL,CCU,Akasa Air,6089.0,1382.16,7471.16
11965,2026-08-17,15,2026-09-01,DEL,CCU,Akasa Air,5652.55,1283.1,6935.65
11966,2026-08-17,30,2026-09-16,DEL,CCU,IndiGo,5479.49,1243.81,6723.3
11967,2026-08-17,30,2026-09-16,DEL,CCU,IndiGo,5448.04,1236.67,6684.71
11968,2026-08-17,30,2026-09-16,DEL,CCU,IndiGo,4717.28,1070.79,5788.07
11969,2026-08-17,30,2026-09-16,DEL,CCU,Air India,6152.04,1396.47,7548.51
11970,2026-08-17,30,2026-09-16,DEL,CCU,Air India,6218.59,1411.58,7630.17
11971,2026-08-17,30,2026-09-16,DEL,CCU,Air India,5180.86,1176.02,6356.88
11972,2026-08-17,30,2026-09-16,DEL,CCU,SpiceJet,4417.1,1002.66,5419.76
11973,2026-08-17,30,2026-09-16,DEL,CCU,SpiceJet,5395.81,1224.82,6620.63
11974,2026-08-17,30,2026-09-16,DEL,CCU,SpiceJet,5409.87,1228.01,6637.88
11975,2026-08-17,30,2026-09-16,DEL,CCU,Akasa Air,5274.38,1197.25,6471.63
11976,2026-08-17,30,2026-09-16,DEL,CCU,Akasa Air,5394.91,1224.61,6619.52
11977,2026-08-17,30,2026-09-16,DEL,CCU,Akasa Air,4674.97,1061.19,5736.16
11978,2026-08-17,30,2026-09-16,DEL,CCU,Akasa Air,5248.76,1191.44,6440.2
11979,2026-08-17,45,2026-10-01,DEL,CCU,IndiGo,4117.55,934.66,5052.21
11980,2026-08-17,45,2026-10-01,DEL,CCU,IndiGo,4735.81,1075.0,5810.81
11981,2026-08-17,45,2026-10-01,DEL,CCU,Air India,4433.6,1006.4,5440.0
11982,2026-08-17,45,2026-10-01,DEL,CCU,Air India,4977.28,1129.81,6107.09
11983,2026-08-17,45,2026-10-01,DEL,CCU,Air India,4660.12,1057.82,5717.94
11984,2026-08-17,45,2026-10-01,DEL,CCU,Air India,4690.76,1064.77,5755.53
11985,2026-08-17,45,2026-10-01,DEL,CCU,SpiceJet,3738.41,848.6,4587.01
11986,2026-08-17,45,2026-10-01,DEL,CCU,SpiceJet,3800.12,862.61,4662.73
11987,2026-08-17,45,2026-10-01,DEL,CCU,SpiceJet,3900.41,885.37,4785.78
11988,2026-08-17,45,2026-10-01,DEL,CCU,Akasa Air,4421.08,1003.56,5424.64
11989,2026-08-17,45,2026-10-01,DEL,CCU,Akasa Air,4532.04,1028.75,5560.79
11990,2026-08-17,1,2026-08-18,BLR,HYD,IndiGo,6244.04,1417.36,7661.4
11991,2026-08-17,1,2026-08-18,BLR,HYD,IndiGo,5517.29,1252.39,6769.68
11992,2026-08-17,1,2026-08-18,BLR,HYD,Air India,6823.58,1548.91,8372.49
11993,2026-08-17,1,2026-08-18,BLR,HYD,Air India,5958.51,1352.54,7311.05
11994,2026-08-17,1,2026-08-18,BLR,HYD,SpiceJet,5928.82,1345.8,7274.62
11995,2026-08-17,1,2026-08-18,BLR,HYD,SpiceJet,5130.33,1164.55,6294.88
11996,2026-08-17,1,2026-08-18,BLR,HYD,Akasa Air,5044.55,1145.08,6189.63
11997,2026-08-17,1,2026-08-18,BLR,HYD,Akasa Air,5876.7,1333.97,7210.67
11998,2026-08-17,1,2026-08-18,BLR,HYD,Akasa Air,5395.62,1224.77,6620.39
11999,2026-08-17,1,2026-08-18,BLR,HYD,Akasa Air,5081.84,1153.55,6235.39
12000,2026-08-17,7,2026-08-24,BLR,HYD,IndiGo,4685.91,1063.67,5749.58
12001,2026-08-17,7,2026-08-24,BLR,HYD,IndiGo,4320.27,980.68,5300.95
12002,2026-08-17,7,2026-08-24,BLR,HYD,Air India,5414.26,1229.0,6643.26
12003,2026-08-17,7,2026-08-24,BLR,HYD,Air India,4686.56,1063.82,5750.38
12004,2026-08-17,7,2026-08-24,BLR,HYD,SpiceJet,4472.05,1015.13,5487.18
12005,2026-08-17,7,2026-08-24,BLR,HYD,SpiceJet,4171.52,946.91,5118.43
12006,2026-08-17,7,2026-08-24,BLR,HYD,Akasa Air,4007.53,909.68,4917.21
12007,2026-08-17,7,2026-08-24,BLR,HYD,Akasa Air,4278.43,971.18,5249.61
12008,2026-08-17,7,2026-08-24,BLR,HYD,Akasa Air,4550.54,1032.95,5583.49
12009,2026-08-17,15,2026-09-01,BLR,HYD,IndiGo,3498.05,794.04,4292.09
12010,2026-08-17,15,2026-09-01,BLR,HYD,IndiGo,3854.33,874.91,4729.24
12011,2026-08-17,15,2026-09-01,BLR,HYD,IndiGo,3812.7,865.46,4678.16
12012,2026-08-17,15,2026-09-01,BLR,HYD,IndiGo,3848.16,873.51,4721.67
12013,2026-08-17,15,2026-09-01,BLR,HYD,Air India,4594.47,1042.92,5637.39
12014,2026-08-17,15,2026-09-01,BLR,HYD,Air India,3978.68,903.14,4881.82
12015,2026-08-17,15,2026-09-01,BLR,HYD,Air India,4589.26,1041.74,5631.0
12016,2026-08-17,15,2026-09-01,BLR,HYD,SpiceJet,3286.45,746.01,4032.46
12017,2026-08-17,15,2026-09-01,BLR,HYD,SpiceJet,3208.73,728.36,3937.09
12018,2026-08-17,15,2026-09-01,BLR,HYD,Akasa Air,3460.56,785.52,4246.08
12019,2026-08-17,15,2026-09-01,BLR,HYD,Akasa Air,3862.43,876.75,4739.18
12020,2026-08-17,30,2026-09-16,BLR,HYD,IndiGo,3440.16,780.89,4221.05
12021,2026-08-17,30,2026-09-16,BLR,HYD,IndiGo,2834.89,643.5,3478.39
12022,2026-08-17,30,2026-09-16,BLR,HYD,IndiGo,2917.19,662.18,3579.37
12023,2026-08-17,30,2026-09-16,BLR,HYD,Air India,3750.66,851.38,4602.04
12024,2026-08-17,30,2026-09-16,BLR,HYD,Air India,3227.34,732.59,3959.93
12025,2026-08-17,30,2026-09-16,BLR,HYD,Air India,3774.23,856.73,4630.96
12026,2026-08-17,30,2026-09-16,BLR,HYD,SpiceJet,3128.14,710.07,3838.21
12027,2026-08-17,30,2026-09-16,BLR,HYD,SpiceJet,3271.48,742.6,4014.08
12028,2026-08-17,30,2026-09-16,BLR,HYD,SpiceJet,3286.59,746.04,4032.63
12029,2026-08-17,30,2026-09-16,BLR,HYD,SpiceJet,3155.17,716.2,3871.37
12030,2026-08-17,30,2026-09-16,BLR,HYD,Akasa Air,2929.34,664.94,3594.28
12031,2026-08-17,30,2026-09-16,BLR,HYD,Akasa Air,2825.75,641.43,3467.18
12032,2026-08-17,30,2026-09-16,BLR,HYD,Akasa Air,3154.42,716.04,3870.46
12033,2026-08-17,45,2026-10-01,BLR,HYD,IndiGo,2462.77,559.03,3021.8
12034,2026-08-17,45,2026-10-01,BLR,HYD,IndiGo,2506.78,569.02,3075.8
12035,2026-08-17,45,2026-10-01,BLR,HYD,IndiGo,2496.37,566.66,3063.03
12036,2026-08-17,45,2026-10-01,BLR,HYD,Air India,3144.62,713.81,3858.43
12037,2026-08-17,45,2026-10-01,BLR,HYD,Air India,3103.67,704.51,3808.18
12038,2026-08-17,45,2026-10-01,BLR,HYD,SpiceJet,2617.63,594.19,3211.82
12039,2026-08-17,45,2026-10-01,BLR,HYD,SpiceJet,2310.04,524.37,2834.41
12040,2026-08-17,45,2026-10-01,BLR,HYD,SpiceJet,2295.32,521.02,2816.34
12041,2026-08-17,45,2026-10-01,BLR,HYD,SpiceJet,2393.6,543.33,2936.93
12042,2026-08-17,45,2026-10-01,BLR,HYD,Akasa Air,2813.82,638.72,3452.54
12043,2026-08-17,45,2026-10-01,BLR,HYD,Akasa Air,2346.16,532.56,2878.72
12044,2026-08-17,45,2026-10-01,BLR,HYD,Akasa Air,2740.04,621.97,3362.01
12045,2026-08-17,45,2026-10-01,BLR,HYD,Akasa Air,2706.61,614.38,3320.99
12046,2026-08-17,1,2026-08-18,MAA,DEL,IndiGo,10386.29,2357.62,12743.91
12047,2026-08-17,1,2026-08-18,MAA,DEL,IndiGo,10618.26,2410.28,13028.54
12048,2026-08-17,1,2026-08-18,MAA,DEL,IndiGo,9052.21,2054.8,11107.01
12049,2026-08-17,1,2026-08-18,MAA,DEL,IndiGo,10370.56,2354.05,12724.61
12050,2026-08-17,1,2026-08-18,MAA,DEL,Air India,11443.95,2597.71,14041.66
12051,2026-08-17,1,2026-08-18,MAA,DEL,Air India,12049.83,2735.24,14785.07
12052,2026-08-17,1,2026-08-18,MAA,DEL,Air India,11978.41,2719.02,14697.43
12053,2026-08-17,1,2026-08-18,MAA,DEL,Air India,11898.82,2700.96,14599.78
12054,2026-08-17,1,2026-08-18,MAA,DEL,SpiceJet,8957.72,2033.35,10991.07
12055,2026-08-17,1,2026-08-18,MAA,DEL,SpiceJet,8492.77,1927.81,10420.58
12056,2026-08-17,1,2026-08-18,MAA,DEL,SpiceJet,8760.76,1988.64,10749.4
12057,2026-08-17,1,2026-08-18,MAA,DEL,SpiceJet,9038.34,2051.65,11089.99
12058,2026-08-17,1,2026-08-18,MAA,DEL,Akasa Air,10577.26,2400.97,12978.23
12059,2026-08-17,1,2026-08-18,MAA,DEL,Akasa Air,8652.6,1964.09,10616.69
12060,2026-08-17,1,2026-08-18,MAA,DEL,Akasa Air,10225.87,2321.21,12547.08
12061,2026-08-17,1,2026-08-18,MAA,DEL,Akasa Air,10565.62,2398.33,12963.95
12062,2026-08-17,7,2026-08-24,MAA,DEL,IndiGo,7258.17,1647.56,8905.73
12063,2026-08-17,7,2026-08-24,MAA,DEL,IndiGo,7098.27,1611.26,8709.53
12064,2026-08-17,7,2026-08-24,MAA,DEL,IndiGo,7140.7,1620.9,8761.6
12065,2026-08-17,7,2026-08-24,MAA,DEL,IndiGo,7414.63,1683.08,9097.71
12066,2026-08-17,7,2026-08-24,MAA,DEL,Air India,7981.69,1811.79,9793.48
12067,2026-08-17,7,2026-08-24,MAA,DEL,Air India,7926.32,1799.23,9725.55
12068,2026-08-17,7,2026-08-24,MAA,DEL,Air India,8200.16,1861.39,10061.55
12069,2026-08-17,7,2026-08-24,MAA,DEL,Air India,8320.72,1888.75,10209.47
12070,2026-08-17,7,2026-08-24,MAA,DEL,SpiceJet,6674.43,1515.05,8189.48
